ac_number,candidate,party,votes,turnout,party_std,constituency,district,region,reserved
12,ASHLIN BELMEN .A.S,Tamilnadu Mahatma Gandhi Makkal Katchi,71,75.77,Tamilnadu Mahatma Gandhi Makkal Katchi,Perambur,Chennai,Chennai Metro,GEN
12,NIVETHA,IND,70,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,P. PONRAJ,IND,63,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,DR.G. MOORTHY,IND,53,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,R. JAYASEELAN,IND,51,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,M. GEETA,Thakkam Katchi,47,75.77,Thakkam Katchi,Perambur,Chennai,Chennai Metro,GEN
12,S. SURESHKUMAR,Makkalatchi Katchi,46,75.77,Makkalatchi Katchi,Perambur,Chennai,Chennai Metro,GEN
12,M. JOSEPH,IND,43,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,M. KADHIRAVAN,IND,41,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,DR.R. SARAVANA PERUMAL,Makkal Nalvaazhvuk Katchi,39,75.77,Makkal Nalvaazhvuk Katchi,Perambur,Chennai,Chennai Metro,GEN
12,M.I. THAHIRA BANU,IND,33,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,S. MALATHI,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,32,75.77,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Perambur,Chennai,Chennai Metro,GEN
12,AMALA.R,IND,32,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,REEGAN PRABHU,IND,31,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,SIVAKUMAR.V,Tamil Telugu National Party,30,75.77,Tamil Telugu National Party,Perambur,Chennai,Chennai Metro,GEN
12,H. DHANASEKAR,IND,28,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,B. VENKATESAN,IND,26,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,S. MICHAEL,IND,24,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,S. RAJESH KUMAR,IND,21,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,B. SATHISH KUMAR,IND,19,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,SATHISH.B,IND,19,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,P. GUNASEKAR,IND,18,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,S. RAMESH,IND,17,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,E. UDHAYA KUMAR,IND,16,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,P. ESAKKI MUTHU,IND,14,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,S. VISHNU VARTHAN,IND,13,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
12,M. TAMILSELVAM,IND,12,75.77,IND,Perambur,Chennai,Chennai Metro,GEN
13,V. S. BABU,TVK,82997,72.03,TVK,Kolathur,Chennai,Chennai Metro,GEN
13,M. K. STALIN,DMK,74202,72.03,DMK,Kolathur,Chennai,Chennai Metro,GEN
13,P. SANTHANA KRISHNAN,AIADMK,18430,72.03,AIADMK,Kolathur,Chennai,Chennai Metro,GEN
13,SOUNDARA PANDIAN LUDER SETH,NTK,5046,72.03,NTK,Kolathur,Chennai,Chennai Metro,GEN
13,NOTA,NOTA,892,72.03,NOTA,Kolathur,Chennai,Chennai Metro,GEN
13,S.Y. SYED YUSUF,Republican Party of India (Athawale),484,72.03,Republican Party of India (Athawale),Kolathur,Chennai,Chennai Metro,GEN
13,SUBASHINI,Bahujan Samaj Party,236,72.03,BSP,Kolathur,Chennai,Chennai Metro,GEN
13,AATHITHYA,Samata Party,181,72.03,Samata Party,Kolathur,Chennai,Chennai Metro,GEN
13,R. RAJ GURU,IND,153,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,R. SENTHIL KUMAR,IND,125,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,SELVI STEFFI. V. M,IND,122,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,OORMILA,Tamizhaga Vaazhvurimai Katchi,105,72.03,Tamizhaga Vaazhvurimai Katchi,Kolathur,Chennai,Chennai Metro,GEN
13,J. SURIYA MUTHU,IND,84,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,NANDA KUMAR,IND,79,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,A. L. NARESH KUMAR,IND,74,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,M. RAJESHKUMAR,IND,73,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,R. MAHESH,IND,64,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,M. POORNIMA,IND,56,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,P. MILANY,IND,56,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,ARUL DOSS. A.,IND,55,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,VIGIRDHAN,IND,53,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,V. NARESH BABU,IND,52,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,K. PANNEER SELVAM,IND,50,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,E. RAAMADASAN,Makkal Nalvaazhvuk Katchi,49,72.03,Makkal Nalvaazhvuk Katchi,Kolathur,Chennai,Chennai Metro,GEN
13,KAJA MAIDEEN,IND,43,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,S. SHARAN,IND,35,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,R. RAVIKUMAR,IND,34,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,M. SURESH,IND,33,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,V. A. SUDHAKAR,IND,31,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,RAJA. G.,IND,28,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,SIVAGNANASAM,Desiya Makkal Sakthi Katchi,26,72.03,Desiya Makkal Sakthi Katchi,Kolathur,Chennai,Chennai Metro,GEN
13,K. ELUMALAI,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,24,72.03,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Kolathur,Chennai,Chennai Metro,GEN
13,A. RAJI,IND,23,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,FARMER JAYARAMAN. S K J.,IND,22,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,R. BALAJI,IND,21,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
13,S. BALACHANDAR,IND,13,72.03,IND,Kolathur,Chennai,Chennai Metro,GEN
14,AADHAV ARJUNA,TVK,66445,70.31,TVK,Villivakkam,Chennai,Chennai Metro,GEN
14,KARTHIK MOHAN,DMK,49143,70.31,DMK,Villivakkam,Chennai,Chennai Metro,GEN
14,VIJAYAKUMAR  S.R,AIADMK,19338,70.31,AIADMK,Villivakkam,Chennai,Chennai Metro,GEN
14,ROSHINI S,NTK,4310,70.31,NTK,Villivakkam,Chennai,Chennai Metro,GEN
14,NOTA,NOTA,695,70.31,NOTA,Villivakkam,Chennai,Chennai Metro,GEN
14,DHAYANIDHI D,IND,184,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,ABDUL SHABEEK  A,Tamizhaga Vaazhvurimai Katchi,147,70.31,Tamizhaga Vaazhvurimai Katchi,Villivakkam,Chennai,Chennai Metro,GEN
14,AJITHKUMAR A,Thakkam Katchi,147,70.31,Thakkam Katchi,Villivakkam,Chennai,Chennai Metro,GEN
14,SHANMUGA D,IND,107,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,ASHOK KUMAR C.A,IND,99,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,MURALI R,IND,88,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,SUBRAMANI K,IND,77,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,KARTHICK P,IND,71,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,DEVARAJAN G,IND,62,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,KANNAN M,IND,58,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,SOLOMON  J.R,IND,51,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,BALAMURALI G,IND,50,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,KARTHICK S,IND,48,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,JAYA ZEBA C,IND,48,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,VIJAYAKUMAR G,IND,46,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,KANDASAMY S,IND,42,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,ANBAZHAGAN G,IND,33,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,YUVARAJ S,IND,32,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,VIJAYAKUMAR  D,IND,30,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,CHARAVANAN M.P,IND,29,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,MURALI VINODH  M,IND,28,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,MANIMARAN P,IND,25,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,PURUSHOTHAMAN P,IND,10,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
14,RAJI M,IND,9,70.31,IND,Villivakkam,Chennai,Chennai Metro,GEN
15,M. R. PALLAVI,TVK,69125,72.21,TVK,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,K. S. RAVICHANDRAN,DMK,46792,72.21,DMK,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,PORKODI ARMSTRONG,AIADMK,23304,72.21,AIADMK,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,JAGADESH CHANDER .M,NTK,2658,72.21,NTK,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,NOTA,NOTA,527,72.21,NOTA,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,S JAYAKALPANA,Republican Party of India (Athawale),350,72.21,Republican Party of India (Athawale),Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,A. SELVA KUMAR,Thakkam Katchi,170,72.21,Thakkam Katchi,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,PRAKASH ARUNACHALAM,IND,134,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,PRASANTH. D,IND,134,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,M. LOKESH,IND,127,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,C. CHRISTY,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,94,72.21,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,M. KOLANJI,IND,77,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,PRAVEEN THIYAGARAJAN,IND,70,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,C. JAGAN MOHAN,IND,51,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,S. PARTHIBAN,IND,45,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,D. SATHISH KUMAR,IND,40,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,S. RAJENDRAN,IND,40,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,R. MURUGAN,IND,32,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,R. ANANDAN,IND,29,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,G. J. DHARANIRAJ,IND,27,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,M. KANNADASAN,IND,23,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,SATHISH,IND,21,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,S. SENTHAMIZHAN,IND,18,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
15,M. MOHAN,IND,15,72.21,IND,Thiru-Vi-Ka-Nagar,Chennai,Chennai Metro,SC
16,RAJMOHAN,TVK,53901,73.38,TVK,Egmore,Chennai,Chennai Metro,SC
16,TAMILAN PRASANNA,DMK,43097,73.38,DMK,Egmore,Chennai,Chennai Metro,SC
16,ABISHEK. R,AIADMK,18191,73.38,AIADMK,Egmore,Chennai,Chennai Metro,SC
16,SARANYA IMRAN,NTK,2522,73.38,NTK,Egmore,Chennai,Chennai Metro,SC
16,NOTA,NOTA,695,73.38,NOTA,Egmore,Chennai,Chennai Metro,SC
16,DR.N. GUNASEKAR,Republican Party of India (Athawale),209,73.38,Republican Party of India (Athawale),Egmore,Chennai,Chennai Metro,SC
16,G.R. RAJENDRAN,National Maha Sabha Party,173,73.38,National Maha Sabha Party,Egmore,Chennai,Chennai Metro,SC
16,S. VINOTH KUMAR,IND,155,73.38,IND,Egmore,Chennai,Chennai Metro,SC
16,ARUN RAO. N.A,Naam Indiar Party,152,73.38,Naam Indiar Party,Egmore,Chennai,Chennai Metro,SC
16,D. THIRUNAVUKKARASAR,Tamizhaga Vaazhvurimai Katchi,111,73.38,Tamizhaga Vaazhvurimai Katchi,Egmore,Chennai,Chennai Metro,SC
16,T. MAGIZHANBAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,99,73.38,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Egmore,Chennai,Chennai Metro,SC
16,RAJMOHAN,IND,92,73.38,IND,Egmore,Chennai,Chennai Metro,SC
16,ARAVINDAN,IND,65,73.38,IND,Egmore,Chennai,Chennai Metro,SC
16,VENKATESH. K,IND,60,73.38,IND,Egmore,Chennai,Chennai Metro,SC
16,M. NAGARAJAN,IND,54,73.38,IND,Egmore,Chennai,Chennai Metro,SC
16,S. PICHAMUTHU,IND,51,73.38,IND,Egmore,Chennai,Chennai Metro,SC
16,RAJKUMAR,IND,44,73.38,IND,Egmore,Chennai,Chennai Metro,SC
16,R. KUMARAVEL,IND,41,73.38,IND,Egmore,Chennai,Chennai Metro,SC
16,SRIDHAR. M,IND,26,73.38,IND,Egmore,Chennai,Chennai Metro,SC
17,K.V. VIJAY DAMU,TVK,59091,75.07,TVK,Royapuram,Chennai,Chennai Metro,GEN
17,DR. A. SUBAIR KHAN,DMK,44842,75.07,DMK,Royapuram,Chennai,Chennai Metro,GEN
17,D. JAYAKUMAR,AIADMK,18420,75.07,AIADMK,Royapuram,Chennai,Chennai Metro,GEN
17,A. BABU MAILAN,NTK,2947,75.07,NTK,Royapuram,Chennai,Chennai Metro,GEN
17,NOTA,NOTA,459,75.07,NOTA,Royapuram,Chennai,Chennai Metro,GEN
17,M. JAYARAJKUMAR,Bahujan Samaj Party,222,75.07,BSP,Royapuram,Chennai,Chennai Metro,GEN
17,M DHINAKARAN,IND,216,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,R. VINOTHKUMAR,Naam Indiar Party,149,75.07,Naam Indiar Party,Royapuram,Chennai,Chennai Metro,GEN
17,R. RAJKUMAR,IND,99,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,J. SELVAKUMAR,IND,84,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,M. RAJKUMAR,Tamizhaga Vaazhvurimai Katchi,83,75.07,Tamizhaga Vaazhvurimai Katchi,Royapuram,Chennai,Chennai Metro,GEN
17,D. JAYAKUMAR,IND,76,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,T. KAVIYARASU,IND,64,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,A. SATHIK KUMAR,Democratic National Allegiance,63,75.07,Democratic National Allegiance,Royapuram,Chennai,Chennai Metro,GEN
17,V. BHAGATH SINGH,IND,62,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,T. RAJESH,IND,52,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,P. SUMATHI,IND,49,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,G. KARTHIKEYAN,IND,40,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,KERTHIVARUNNAN .R,IND,38,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,A. SASIKUMAR,IND,37,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,A. NIZAR AHAMED,IND,37,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,K. PRASATH,IND,36,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,A. JAYAKUMAR,IND,35,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,I JAYAPRAKASH,IND,34,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,K.J. SIVAKUMAR,IND,31,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,M. MAHALAKSHMI,IND,30,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,C. SRIDHAR,IND,27,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,M. SHANMUGAM,IND,20,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
17,S. RAJU,IND,13,75.07,IND,Royapuram,Chennai,Chennai Metro,GEN
18,P K SEKARBABU,DMK,45254,69.82,DMK,Harbour,Chennai,Chennai Metro,GEN
18,SINORA P S ASHOK,TVK,33504,69.82,TVK,Harbour,Chennai,Chennai Metro,GEN
18,R MANOHAR,AIADMK,17256,69.82,AIADMK,Harbour,Chennai,Chennai Metro,GEN
18,R FOUZAN SHARIFF,NTK,1607,69.82,NTK,Harbour,Chennai,Chennai Metro,GEN
18,NOTA,NOTA,600,69.82,NOTA,Harbour,Chennai,Chennai Metro,GEN
18,SIVALINGAM ASHOK,IND,291,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,M SURESH,Bahujan Samaj Party,232,69.82,BSP,Harbour,Chennai,Chennai Metro,GEN
18,SANKAR A,IND,197,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,BABU SINGH,IND,108,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,ASHOK KUMAR,IND,76,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,G VISU,IND,73,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,S GANESH,IND,65,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,K E MANOHAR,IND,56,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,T VIJAYARAJ,IND,53,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,P VIJAYAKUMAR,IND,46,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,J M NIRAIMOZHI,IND,34,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,A NEPOLIAN,IND,30,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,J SHANMUGAPRIYAN,IND,28,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,V JAGADEESAN,IND,26,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,D KABILAN,IND,22,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,R DINESH,IND,20,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,M KALAIVENTHAN,IND,18,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,S VEERABATHRAN,IND,16,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
18,I VINOD,IND,10,69.82,IND,Harbour,Chennai,Chennai Metro,GEN
19,UDHAYANIDHI STALIN,DMK,62992,70.72,DMK,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,SELVAM. D,TVK,55852,70.72,TVK,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,AADIRAJARAM,AIADMK,16507,70.72,AIADMK,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,AYSHA,NTK,2971,70.72,NTK,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,NOTA,NOTA,643,70.72,NOTA,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MOHAMMED YASSER,Bahujan Samaj Party,244,70.72,BSP,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,AGNI AALVAR,IND,243,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MIRZA SAFDER ALI,IND,185,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,RAJESHKUMAR. K,IND,154,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,IRFAN BASHA,Tamizhaga Vaazhvurimai Katchi,145,70.72,Tamizhaga Vaazhvurimai Katchi,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,RAJASEKAR. S,IND,115,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,SYEED LAYAK BHASHA,IND,83,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,AYISHA,IND,72,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,BHARATHKUMAR. G,IND,69,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MOHAMED MEERA. A,IND,68,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,SELVAM. K,IND,43,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,SAAMY. S.K. DR,IND,40,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MOHAMED DHARIK. I,IND,38,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,SELVAM. K,IND,37,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,VIJAYA KUMAR. B,IND,34,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,KUMAR. M,IND,33,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,SELVAM ( ALIAS ) HARINARAYANAN,IND,33,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,ATHIMULAM,IND,30,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,MILANY. P,IND,30,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,SEENIVASAN. L,IND,29,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,SELVAM ( ALIAS ) VENKATESH,IND,26,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
19,ARUMUGAM. C,IND,25,70.72,IND,Chepauk-Thiruvallikeni,Chennai,Chennai Metro,GEN
20,PRABHAKAR.J.C.D,TVK,58965,69.64,TVK,Thousand Lights,Chennai,Chennai Metro,GEN
20,EZHILAN NAGANATHAN,DMK,43824,69.64,DMK,Thousand Lights,Chennai,Chennai Metro,GEN
20,VALARMATHI.B,AIADMK,23320,69.64,AIADMK,Thousand Lights,Chennai,Chennai Metro,GEN
20,KALANCHIYAM.MU,NTK,3717,69.64,NTK,Thousand Lights,Chennai,Chennai Metro,GEN
20,NOTA,NOTA,815,69.64,NOTA,Thousand Lights,Chennai,Chennai Metro,GEN
20,VALARMATHI.E,IND,245,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,MOHAMED GHOUSE.H,Tamizhaga Vaazhvurimai Katchi,203,69.64,Tamizhaga Vaazhvurimai Katchi,Thousand Lights,Chennai,Chennai Metro,GEN
20,SATHYA.A,IND,165,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,VALARMATHY.D,IND,102,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,VIJAY.D,IND,83,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,PRABHAKARAN.B,IND,64,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,PRABHAKARAN.V,IND,63,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,KARTHIKEYAN.S,IND,61,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,SUNDARA RAJU.A,IND,48,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,SHANKAR.V,IND,42,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,PRABHAKARAN.T,IND,36,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,MUNIYAN.E,IND,28,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,DHANASEKARAN.V,IND,23,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
20,PACHAIYAPPAN.E,IND,20,69.64,IND,Thousand Lights,Chennai,Chennai Metro,GEN
21,V.K.RAMKUMAR,TVK,71375,69.31,TVK,Anna Nagar,Chennai,Chennai Metro,GEN
21,N.CHITRARASU,DMK,50012,69.31,DMK,Anna Nagar,Chennai,Chennai Metro,GEN
21,S.GOKULA INDIRA,AIADMK,34382,69.31,AIADMK,Anna Nagar,Chennai,Chennai Metro,GEN
21,S.SHANKAR,NTK,4839,69.31,NTK,Anna Nagar,Chennai,Chennai Metro,GEN
21,NOTA,NOTA,963,69.31,NOTA,Anna Nagar,Chennai,Chennai Metro,GEN
21,S VINESH KUMAR,IND,289,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,S.DHAYALAN,Thamizhaga Munnetra Congress,186,69.31,Thamizhaga Munnetra Congress,Anna Nagar,Chennai,Chennai Metro,GEN
21,E.V.S.RAJAKUMAR NAIDU,Tamil Telugu National Party,134,69.31,Tamil Telugu National Party,Anna Nagar,Chennai,Chennai Metro,GEN
21,T S HABEEB MOHAMMAD,IND,131,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,L NARENDRAN,IND,129,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,B.ANAND,Thakkam Katchi,127,69.31,Thakkam Katchi,Anna Nagar,Chennai,Chennai Metro,GEN
21,J NAGARAJ,IND,126,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,MOHAMMED BILAL FATHICK,IND,101,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,JANARTHANAN P,IND,71,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,RAJENDIRAN NAIDU,IND,70,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,G.SIVA KUMAR,IND,58,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,M HARISHANKAR,IND,57,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,L KASINATHAN,IND,50,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,S SATHISH KUMAR,IND,50,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,G OMPRAKASH,IND,41,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,M SELVAMUTHUKUMAR,IND,36,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,RAMAMOORTHY E,IND,35,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
21,S ANSAR ALI,IND,27,69.31,IND,Anna Nagar,Chennai,Chennai Metro,GEN
