ac_number,candidate,party,votes,turnout,party_std,constituency,district,region,reserved
183,None Of The Above,NOTA,524,70.21,NOTA,Arantangi,Pudukkottai,Delta,GEN
183,PANDIYAN V,IND,505,70.21,IND,Arantangi,Pudukkottai,Delta,GEN
183,MAHENDRAN K,IND,493,70.21,IND,Arantangi,Pudukkottai,Delta,GEN
183,SELVAKUMAR K,IND,391,70.21,IND,Arantangi,Pudukkottai,Delta,GEN
183,MUTHUKKARUPPAIAH K,IND,334,70.21,IND,Arantangi,Pudukkottai,Delta,GEN
183,RAMASAMY R S,IND,212,70.21,IND,Arantangi,Pudukkottai,Delta,GEN
183,SYED SULTHAN IBRAHIM A,IND,202,70.21,IND,Arantangi,Pudukkottai,Delta,GEN
183,TILLAINATHAN R,IND,180,70.21,IND,Arantangi,Pudukkottai,Delta,GEN
183,RAMALINGASWAMI ADIHITHAN. PPC,Akhila India Jananayaka Makkal Katchi (Dr. Isaac),168,70.21,Akhila India Jananayaka Makkal Katchi (Dr. Isaac),Arantangi,Pudukkottai,Delta,GEN
183,SAKTHIVEL K,Tamizhaga Murpokku Makkal Katchi,162,70.21,Tamizhaga Murpokku Makkal Katchi,Arantangi,Pudukkottai,Delta,GEN
183,ARJUNAN R,IND,140,70.21,IND,Arantangi,Pudukkottai,Delta,GEN
183,KUMARAPPAN B,My India Party,125,70.21,My India Party,Arantangi,Pudukkottai,Delta,GEN
183,JEGADEESAN R,IND,54,70.21,IND,Arantangi,Pudukkottai,Delta,GEN
184,S.Mangudi,INC,75954,66.23,INC,Karaikudi,Sivaganga,South,GEN
184,H.Raja,BJP,54365,66.23,BJP,Karaikudi,Sivaganga,South,GEN
184,Dherpoki V Pandi,AMMK,44864,66.23,AMMK,Karaikudi,Sivaganga,South,GEN
184,N.Durai Manickam,NTK,23872,66.23,NTK,Karaikudi,Sivaganga,South,GEN
184,S.Rajkumar,MNM,8351,66.23,MNM,Karaikudi,Sivaganga,South,GEN
184,None Of The Above,NOTA,1349,66.23,NOTA,Karaikudi,Sivaganga,South,GEN
184,B.Vanitha,Puthiya Tamilagam,702,66.23,Puthiya Tamilagam,Karaikudi,Sivaganga,South,GEN
184,N.Baluswamy,BSP,652,66.23,BSP,Karaikudi,Sivaganga,South,GEN
184,N.Meenal,IND,548,66.23,IND,Karaikudi,Sivaganga,South,GEN
184,K.Velu,IND,504,66.23,IND,Karaikudi,Sivaganga,South,GEN
184,M.Naina Mohamed,IND,416,66.23,IND,Karaikudi,Sivaganga,South,GEN
184,A.Ganesan,IND,346,66.23,IND,Karaikudi,Sivaganga,South,GEN
184,Rajkumar.G,Anna MGR Dravida Makkal Kalgam,341,66.23,Anna MGR Dravida Makkal Kalgam,Karaikudi,Sivaganga,South,GEN
184,A.Paramasivam,IND,192,66.23,IND,Karaikudi,Sivaganga,South,GEN
185,KR.PERIYAKARUPPAN,DMK,103682,71.98,DMK,Tiruppattur,Sivaganga,South,GEN
185,MARUDHU ALAGURAJ,AIADMK,66308,71.98,AIADMK,Tiruppattur,Sivaganga,South,GEN
185,KOTTAIKUMAR,NTK,14571,71.98,NTK,Tiruppattur,Sivaganga,South,GEN
185,C.PARAMASIVAM,IND,13202,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,K.K.UMADHEVAN,AMMK,7448,71.98,AMMK,Tiruppattur,Sivaganga,South,GEN
185,A.AMALAN SAVARIMUTHU,IJK,862,71.98,IJK,Tiruppattur,Sivaganga,South,GEN
185,None Of The Above,NOTA,853,71.98,NOTA,Tiruppattur,Sivaganga,South,GEN
185,PERIYASAMY,IND,605,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,A.PARTHASARATHY,IND,465,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,A.MALLIKA,IND,444,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,K.S.K.RAJESH,IND,352,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,PALANIAPPAN,IND,333,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,M.SARASWATHI,Puthiya Tamilagam,241,71.98,Puthiya Tamilagam,Tiruppattur,Sivaganga,South,GEN
185,P.SELVARAJ,IND,221,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,P.RAJESWARI,IND,152,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,K.VEERAPANDIAN,My India Party,144,71.98,My India Party,Tiruppattur,Sivaganga,South,GEN
185,M.MOHAMED RABEEK,IND,122,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,P.JEYACHANDRAN,IND,115,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,S.MURUGAN,Anaithu Makkal Puratchi Katchi,96,71.98,Anaithu Makkal Puratchi Katchi,Tiruppattur,Sivaganga,South,GEN
185,G.ABDUL KISHORE BABU,IND,85,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,A.KARTHIKA,IND,80,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,RM.MURUGESAN,IND,69,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,C.KANNAN,IND,68,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,MUTHULAKSHMI,IND,65,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,J.VEERAYI,IND,65,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,ANANDHAN K,IND,62,71.98,IND,Tiruppattur,Sivaganga,South,GEN
185,RENUKA,IND,56,71.98,IND,Tiruppattur,Sivaganga,South,GEN
186,PR. Senthilnathan,AIADMK,82153,66.29,AIADMK,Sivaganga,Sivaganga,South,GEN
186,S. Gunasekaran,CPI,70900,66.29,CPI,Sivaganga,Sivaganga,South,GEN
186,R. Mallika,NTK,22500,66.29,NTK,Sivaganga,Sivaganga,South,GEN
186,K. Anbarasan,AMMK,19824,66.29,AMMK,Sivaganga,Sivaganga,South,GEN
186,Joseph. C,MNM,2105,66.29,MNM,Sivaganga,Sivaganga,South,GEN
186,P. Viswanathan,IND,1332,66.29,IND,Sivaganga,Sivaganga,South,GEN
186,None Of The Above,NOTA,1270,66.29,NOTA,Sivaganga,Sivaganga,South,GEN
186,N. Pandimuthu,My India Party,373,66.29,My India Party,Sivaganga,Sivaganga,South,GEN
186,Dr. A. Parthasarathy,IND,345,66.29,IND,Sivaganga,Sivaganga,South,GEN
186,Vimalraj,IND,309,66.29,IND,Sivaganga,Sivaganga,South,GEN
186,Vadivel. C,Anaithu Makkal Puratchi Katchi,241,66.29,Anaithu Makkal Puratchi Katchi,Sivaganga,Sivaganga,South,GEN
186,M. Ravi,IND,175,66.29,IND,Sivaganga,Sivaganga,South,GEN
186,R. Gunasekaran,IND,155,66.29,IND,Sivaganga,Sivaganga,South,GEN
186,M. Thirukumaran,IND,127,66.29,IND,Sivaganga,Sivaganga,South,GEN
186,K. Kalaiselvam,IND,123,66.29,IND,Sivaganga,Sivaganga,South,GEN
186,C. Kaningprabhu,IND,112,66.29,IND,Sivaganga,Sivaganga,South,GEN
187,Tamilarasi A.,DMK,89364,72.05,DMK,Manamadurai,Sivaganga,South,SC
187,Nagarajan S.,AIADMK,75273,72.05,AIADMK,Manamadurai,Sivaganga,South,SC
187,Shanmugapriya M.,NTK,23228,72.05,NTK,Manamadurai,Sivaganga,South,SC
187,Mariappankennady S.,AMMK,10231,72.05,AMMK,Manamadurai,Sivaganga,South,SC
187,Sivasankari P.,MNM,2257,72.05,MNM,Manamadurai,Sivaganga,South,SC
187,None Of The Above,NOTA,1333,72.05,NOTA,Manamadurai,Sivaganga,South,SC
187,Rajaiah  C.,IND,371,72.05,IND,Manamadurai,Sivaganga,South,SC
187,Chandrasekar M.,Anaithu Makkal Puratchi Katchi,229,72.05,Anaithu Makkal Puratchi Katchi,Manamadurai,Sivaganga,South,SC
187,Muthumari K.,IND,185,72.05,IND,Manamadurai,Sivaganga,South,SC
187,Thamaraiselvi S.,IND,142,72.05,IND,Manamadurai,Sivaganga,South,SC
187,Muralitharan M.,Anna MGR Dravida Makkal Kalgam,128,72.05,Anna MGR Dravida Makkal Kalgam,Manamadurai,Sivaganga,South,SC
187,Duraipandi M.,IND,125,72.05,IND,Manamadurai,Sivaganga,South,SC
187,Rajendran A.,My India Party,111,72.05,My India Party,Manamadurai,Sivaganga,South,SC
187,Karuppaiah S.,IND,84,72.05,IND,Manamadurai,Sivaganga,South,SC
188,PERIYAPULLAN @ SELVAM  P.,AIADMK,83344,74.23,AIADMK,Melur,Madurai,South,GEN
188,RAVICHANDRAN  T.,INC,48182,74.23,INC,Melur,Madurai,South,GEN
188,SELVARAJ  A.,AMMK,34262,74.23,AMMK,Melur,Madurai,South,GEN
188,KARUPPUSAMY  P.,NTK,10669,74.23,NTK,Melur,Madurai,South,GEN
188,KATHIRESAN  K.,MNM,2176,74.23,MNM,Melur,Madurai,South,GEN
188,None Of The Above,NOTA,884,74.23,NOTA,Melur,Madurai,South,GEN
188,PANDI  K.,IND,736,74.23,IND,Melur,Madurai,South,GEN
188,BALAN  T.,IND,630,74.23,IND,Melur,Madurai,South,GEN
188,GOBALAKRISHNAN  M.,IND,350,74.23,IND,Melur,Madurai,South,GEN
188,MOHANRAM  C.,IND,342,74.23,IND,Melur,Madurai,South,GEN
188,DHINAKARAN  S.,IND,274,74.23,IND,Melur,Madurai,South,GEN
188,SENTHILRAJ  K.,My India Party,270,74.23,My India Party,Melur,Madurai,South,GEN
188,KANNAN  P.,IND,258,74.23,IND,Melur,Madurai,South,GEN
188,NAGENDRAN  N.,IND,200,74.23,IND,Melur,Madurai,South,GEN
188,SIVASAMY  R.,IND,110,74.23,IND,Melur,Madurai,South,GEN
188,DHARMAR  P.,IND,95,74.23,IND,Melur,Madurai,South,GEN
189,MOORTHY P,DMK,122729,71.34,DMK,Madurai East,Madurai,South,GEN
189,GOPALAKRISHNAN R,AIADMK,73125,71.34,AIADMK,Madurai East,Madurai,South,GEN
189,LATHA J,NTK,17668,71.34,NTK,Madurai East,Madurai,South,GEN
189,MUTHUKRISHNAN I,MNM,11993,71.34,MNM,Madurai East,Madurai,South,GEN
189,SARAVANAN T,AMMK,6729,71.34,AMMK,Madurai East,Madurai,South,GEN
189,None Of The Above,NOTA,1944,71.34,NOTA,Madurai East,Madurai,South,GEN
189,BALAMURUGAN A,Puthiya Tamilagam,1755,71.34,Puthiya Tamilagam,Madurai East,Madurai,South,GEN
189,PALANIAMMAL P,IND,349,71.34,IND,Madurai East,Madurai,South,GEN
189,CHANDRASEKARAN V,IND,346,71.34,IND,Madurai East,Madurai,South,GEN
189,MUSTAK MOHAMED.A.K,Tipu Sultan Party,308,71.34,Tipu Sultan Party,Madurai East,Madurai,South,GEN
189,GANDHI K,IND,233,71.34,IND,Madurai East,Madurai,South,GEN
189,JEYAKUMAR P,IND,232,71.34,IND,Madurai East,Madurai,South,GEN
189,MUTHU KRISHNAN M,Anaithu Makkal Puratchi Katchi,152,71.34,Anaithu Makkal Puratchi Katchi,Madurai East,Madurai,South,GEN
189,RAJA P,My India Party,122,71.34,My India Party,Madurai East,Madurai,South,GEN
189,PRABAHARAN M,Bahujan Dravida Party,112,71.34,Bahujan Dravida Party,Madurai East,Madurai,South,GEN
189,DINESH G,IND,95,71.34,IND,Madurai East,Madurai,South,GEN
190,VENKATESAN A,DMK,84240,79.49,DMK,Sholavandan,Madurai,South,SC
190,MANICKAM K,AIADMK,67195,79.49,AIADMK,Sholavandan,Madurai,South,SC
190,SENGANNAN G,NTK,13936,79.49,NTK,Sholavandan,Madurai,South,SC
190,JEYALAKSHMI M,DMDK,3582,79.49,DMDK,Sholavandan,Madurai,South,SC
190,YOGANATHAN S,MNM,3031,79.49,MNM,Sholavandan,Madurai,South,SC
190,None Of The Above,NOTA,961,79.49,NOTA,Sholavandan,Madurai,South,SC
190,MOORTHI M,IND,363,79.49,IND,Sholavandan,Madurai,South,SC
190,RAJKUMAR V,IND,353,79.49,IND,Sholavandan,Madurai,South,SC
190,KANDAVEL S,IND,294,79.49,IND,Sholavandan,Madurai,South,SC
190,INDURANI S,Puthiya Tamilagam,250,79.49,Puthiya Tamilagam,Sholavandan,Madurai,South,SC
190,MOORTHY P,IND,200,79.49,IND,Sholavandan,Madurai,South,SC
190,SILAMBARASAN P,Bahujan Dravida Party,146,79.49,Bahujan Dravida Party,Sholavandan,Madurai,South,SC
190,MALAICHAMY A,IND,133,79.49,IND,Sholavandan,Madurai,South,SC
190,ESWARI T,CPI(ML)(L),125,79.49,CPI(ML)(L),Sholavandan,Madurai,South,SC
190,KATHIRESAN P,IND,104,79.49,IND,Sholavandan,Madurai,South,SC
190,VARATHARAJAN C,IND,89,79.49,IND,Sholavandan,Madurai,South,SC
190,DHANAGOPAL S,IND,88,79.49,IND,Sholavandan,Madurai,South,SC
190,KRISHNASAMY P,IND,84,79.49,IND,Sholavandan,Madurai,South,SC
190,RAJKUMAR K,My India Party,71,79.49,My India Party,Sholavandan,Madurai,South,SC
190,SEKAR N,IND,70,79.49,IND,Sholavandan,Madurai,South,SC
190,VETRIVEL J,IND,46,79.49,IND,Sholavandan,Madurai,South,SC
191,THALAPATHI G,DMK,73010,63.6,DMK,Madurai North,Madurai,South,GEN
191,SARAVANAN P,BJP,50094,63.6,BJP,Madurai North,Madurai,South,GEN
191,ANBARASI S,NTK,15311,63.6,NTK,Madurai North,Madurai,South,GEN
191,ALAGAR M,MNM,12102,63.6,MNM,Madurai North,Madurai,South,GEN
191,JEYAPAL M,AMMK,3280,63.6,AMMK,Madurai North,Madurai,South,GEN
191,None Of The Above,NOTA,1564,63.6,NOTA,Madurai North,Madurai,South,GEN
191,NATARAJAN R,IND,168,63.6,IND,Madurai North,Madurai,South,GEN
191,VASANTHAKUMAR S,Anna Dravidar Kazhagam,167,63.6,Anna Dravidar Kazhagam,Madurai North,Madurai,South,GEN
191,SANKARAPANDI P,IND,163,63.6,IND,Madurai North,Madurai,South,GEN
191,ABUBAKKAR SITHICK J,IND,139,63.6,IND,Madurai North,Madurai,South,GEN
191,THEIVAMMAL K,IND,125,63.6,IND,Madurai North,Madurai,South,GEN
191,VOLTAIRE M J,SUCI,115,63.6,SUCI,Madurai North,Madurai,South,GEN
191,ISMAIL D,IND,105,63.6,IND,Madurai North,Madurai,South,GEN
191,RAAM VISHWAKARMA T,IND,94,63.6,IND,Madurai North,Madurai,South,GEN
191,KESAVARAJAH J,IND,70,63.6,IND,Madurai North,Madurai,South,GEN
191,KUPPUSAMY N,IND,49,63.6,IND,Madurai North,Madurai,South,GEN
192,BOOMINATHAN.M,DMK,62812,63.8,DMK,Madurai South,Madurai,South,GEN
192,SARAVANAN. S.S,AIADMK,56297,63.8,AIADMK,Madurai South,Madurai,South,GEN
192,ESWARAN.G,MNM,12821,63.8,MNM,Madurai South,Madurai,South,GEN
192,ABBAS.M,NTK,10483,63.8,NTK,Madurai South,Madurai,South,GEN
192,RAAJALINGAM.SHA,AMMK,2672,63.8,AMMK,Madurai South,Madurai,South,GEN
192,None Of The Above,NOTA,1551,63.8,NOTA,Madurai South,Madurai,South,GEN
192,SARAVANAN.R,IND,257,63.8,IND,Madurai South,Madurai,South,GEN
192,JEYA.K,IND,178,63.8,IND,Madurai South,Madurai,South,GEN
192,RAJKUMAR(a)MANIKANDAN.K,IND,162,63.8,IND,Madurai South,Madurai,South,GEN
192,VENGADACHALAPATHY.T.S,IND,159,63.8,IND,Madurai South,Madurai,South,GEN
192,BHARATHI KANNAMMA. S,New Generation People’s Party,140,63.8,New Generation People’s Party,Madurai South,Madurai,South,GEN
192,RAVICHANDRAN.V.C,IND,116,63.8,IND,Madurai South,Madurai,South,GEN
192,SADAM HUSSAIN.K,My India Party,104,63.8,My India Party,Madurai South,Madurai,South,GEN
192,UMESH.K.R,IND,81,63.8,IND,Madurai South,Madurai,South,GEN
193,PALANIVEL THIAGA RAJAN,DMK,73205,61.03,DMK,Madurai Central,Madurai,South,GEN
193,JOTHI MUTHURAMALINGAM N,AIADMK,39029,61.03,AIADMK,Madurai Central,Madurai,South,GEN
193,MANI B,MNM,14495,61.03,MNM,Madurai Central,Madurai,South,GEN
193,PANDIAMMAL J,NTK,11215,61.03,NTK,Madurai Central,Madurai,South,GEN
193,KREMMER SURESH,IND,4907,61.03,IND,Madurai Central,Madurai,South,GEN
193,SIKKANDAR BATCHA G S,SDPI,3347,61.03,SDPI,Madurai Central,Madurai,South,GEN
193,None Of The Above,NOTA,1441,61.03,NOTA,Madurai Central,Madurai,South,GEN
193,KRISHNAPRABBU M R,IND,440,61.03,IND,Madurai Central,Madurai,South,GEN
193,ESWARI M,My India Party,287,61.03,My India Party,Madurai Central,Madurai,South,GEN
193,THAVAMANI A,BSP,286,61.03,BSP,Madurai Central,Madurai,South,GEN
193,ELANGOVAN R,IND,264,61.03,IND,Madurai Central,Madurai,South,GEN
193,RAJASURIYAA K R,IND,193,61.03,IND,Madurai Central,Madurai,South,GEN
193,RAJAKUMAR NAIDU E V S,Tamil Telugu National Party,176,61.03,Tamil Telugu National Party,Madurai Central,Madurai,South,GEN
193,SIVASANKAR S,IND,94,61.03,IND,Madurai Central,Madurai,South,GEN
193,SATHIYENDRAN N,IND,51,61.03,IND,Madurai Central,Madurai,South,GEN
194,RAJU. K,AIADMK,83883,65.12,AIADMK,Madurai West,Madurai,South,GEN
194,CHINNAMMAL. C,DMK,74762,65.12,DMK,Madurai West,Madurai,South,GEN
194,VETRIKUMARAN. C,NTK,18224,65.12,NTK,Madurai West,Madurai,South,GEN
194,MUNIYASAMY. V,MNM,15849,65.12,MNM,Madurai West,Madurai,South,GEN
194,BALACHANDRAN. P,DMDK,3417,65.12,DMDK,Madurai West,Madurai,South,GEN
194,NAGAJOTHI. K,Tamil Nadu Ilangyar Katchi,2509,65.12,Tamil Nadu Ilangyar Katchi,Madurai West,Madurai,South,GEN
194,None Of The Above,NOTA,1774,65.12,NOTA,Madurai West,Madurai,South,GEN
194,RAMU. N,IND,368,65.12,IND,Madurai West,Madurai,South,GEN
194,KARTHIKEYAN. R,Akhil Bharat Hindu Mahasabha,318,65.12,Akhil Bharat Hindu Mahasabha,Madurai West,Madurai,South,GEN
194,VENKATESAN. M,IND,126,65.12,IND,Madurai West,Madurai,South,GEN
194,PREMKUMAR. M,IND,122,65.12,IND,Madurai West,Madurai,South,GEN
194,ARASU THIRUVALAVAN. K. K,IND,97,65.12,IND,Madurai West,Madurai,South,GEN
194,SULTHAN BADUSHA. J,Anna MGR Dravida Makkal Kalgam,79,65.12,Anna MGR Dravida Makkal Kalgam,Madurai West,Madurai,South,GEN
194,ANBUMANIKANDANTAMILSOORIYAN.K,IND,73,65.12,IND,Madurai West,Madurai,South,GEN
194,SEBASTHIYAN. B,IND,49,65.12,IND,Madurai West,Madurai,South,GEN
194,SULTHAN BASHA. K,IND,44,65.12,IND,Madurai West,Madurai,South,GEN
195,"RAJANCHELLAPPA, V.V.",AIADMK,103683,72.73,AIADMK,Thiruparankundram,Madurai,South,GEN
195,PONNUTHAI,CPI(M),74194,72.73,CPIM,Thiruparankundram,Madurai,South,GEN
195,"REVATHY, R.",NTK,22722,72.73,NTK,Thiruparankundram,Madurai,South,GEN
195,"BHARANIRAJAN, M.",MNM,16750,72.73,MNM,Thiruparankundram,Madurai,South,GEN
195,"DAVID ANNADURAI, K.",AMMK,10190,72.73,AMMK,Thiruparankundram,Madurai,South,GEN
195,None Of The Above,NOTA,2073,72.73,NOTA,Thiruparankundram,Madurai,South,GEN
195,"ARUMUGAM, V.",IND,2005,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"SAVITHA, R.",Anna MGR Dravida Makkal Kalgam,592,72.73,Anna MGR Dravida Makkal Kalgam,Thiruparankundram,Madurai,South,GEN
195,"MURUGAN, K.R.",IND,562,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"RAJAMANI, V.",Namadhu Makkal Katchi,538,72.73,Namadhu Makkal Katchi,Thiruparankundram,Madurai,South,GEN
195,"PACKIYASELVI, K.",IND,402,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"UKKRA PANDIYAN, S.",IND,302,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"PILLAI, M.M.",IND,284,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"BALAMURUGAN, R.",IND,257,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"KARUNAKARAN, M.",IND,246,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"SEKAR, S.",IND,200,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"PALANIKUMAR, M.",Ambedkar Political Party,177,72.73,Ambedkar Political Party,Thiruparankundram,Madurai,South,GEN
195,"MURUGESAN, A.",My India Party,131,72.73,My India Party,Thiruparankundram,Madurai,South,GEN
195,"ILANGOVAN, P.",IND,114,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"RADHA (A) GUNASEKARAN, M.",IND,114,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"MOHIDEEN ABDUL KADAR, M.K.",IND,98,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"MANIKANDAN, S.",IND,82,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"SANKAR THAYAL SHARMA, M.",IND,80,72.73,IND,Thiruparankundram,Madurai,South,GEN
195,"RAMACHANDRAN, K.",IND,53,72.73,IND,Thiruparankundram,Madurai,South,GEN
196,UDHAYAKUMAR R B,AIADMK,100338,78.13,AIADMK,Thirumangalam,Madurai,South,GEN
196,MANIMARAN M,DMK,86251,78.13,DMK,Thirumangalam,Madurai,South,GEN
196,ATHI NARAYANAN K,AMMK,13780,78.13,AMMK,Thirumangalam,Madurai,South,GEN
196,SARAL M,NTK,11593,78.13,NTK,Thirumangalam,Madurai,South,GEN
196,RAMKUMAR M,MNM,2775,78.13,MNM,Thirumangalam,Madurai,South,GEN
196,VEERANAN S,IND,1576,78.13,IND,Thirumangalam,Madurai,South,GEN
196,None Of The Above,NOTA,971,78.13,NOTA,Thirumangalam,Madurai,South,GEN
196,RAMANATHAN A,IND,684,78.13,IND,Thirumangalam,Madurai,South,GEN
196,MUTHUVELRAJ P,IND,503,78.13,IND,Thirumangalam,Madurai,South,GEN
196,RAMANATHAN M,IND,433,78.13,IND,Thirumangalam,Madurai,South,GEN
196,RAJANBABU P,IND,278,78.13,IND,Thirumangalam,Madurai,South,GEN
196,MUTHURAJA M,IND,190,78.13,IND,Thirumangalam,Madurai,South,GEN
196,RAMAMOORTHI R,IND,165,78.13,IND,Thirumangalam,Madurai,South,GEN
196,BALAMURUGAN N R,IND,131,78.13,IND,Thirumangalam,Madurai,South,GEN
196,ARUMUGAM K,LJP,122,78.13,LJP,Thirumangalam,Madurai,South,GEN
196,NIRMAL M,My India Party,122,78.13,My India Party,Thirumangalam,Madurai,South,GEN
196,MARIKANNAN A,National Democratic Party of South India,98,78.13,National Democratic Party of South India,Thirumangalam,Madurai,South,GEN
196,THIRALIPANDI N,IND,82,78.13,IND,Thirumangalam,Madurai,South,GEN
196,JEGADEESH KUMAR R,IND,75,78.13,IND,Thirumangalam,Madurai,South,GEN
196,ALAGARSAMY M,IND,71,78.13,IND,Thirumangalam,Madurai,South,GEN
196,VAIRASEEMAN G,IND,64,78.13,IND,Thirumangalam,Madurai,South,GEN
196,DURAIPANDI B,IND,62,78.13,IND,Thirumangalam,Madurai,South,GEN
196,KALI A,IND,45,78.13,IND,Thirumangalam,Madurai,South,GEN
196,CHANDRASEKARAN R,IND,44,78.13,IND,Thirumangalam,Madurai,South,GEN
196,VEERAMANI V,IND,42,78.13,IND,Thirumangalam,Madurai,South,GEN
197,AYYAPPAN P,AIADMK,71255,73.82,AIADMK,Usilampatti,Madurai,South,GEN
197,KATHIRAVAN P V,DMK,63778,73.82,DMK,Usilampatti,Madurai,South,GEN
197,MAHENDRAN I,AMMK,55491,73.82,AMMK,Usilampatti,Madurai,South,GEN
197,IYNDHUKOVILAN G,NTK,15357,73.82,NTK,Usilampatti,Madurai,South,GEN
197,ARUMUGAM K,IND,1247,73.82,IND,Usilampatti,Madurai,South,GEN
197,THIRUSELVAM C,Puthiya Tamilagam,1161,73.82,Puthiya Tamilagam,Usilampatti,Madurai,South,GEN
197,None Of The Above,NOTA,1032,73.82,NOTA,Usilampatti,Madurai,South,GEN
197,ARASUMAYAN M,All India Jananayaka Makkal Kazhagam,967,73.82,All India Jananayaka Makkal Kazhagam,Usilampatti,Madurai,South,GEN
197,KATHIRAVAN A,IND,528,73.82,IND,Usilampatti,Madurai,South,GEN
197,Dhanasekaran T,IND,478,73.82,IND,Usilampatti,Madurai,South,GEN
197,BHARATH V,My India Party,378,73.82,My India Party,Usilampatti,Madurai,South,GEN
197,ARUNKUMAR M,IND,362,73.82,IND,Usilampatti,Madurai,South,GEN
197,MAHENDRAN A,IND,247,73.82,IND,Usilampatti,Madurai,South,GEN
197,ALAGUMURUGESAN K,IND,158,73.82,IND,Usilampatti,Madurai,South,GEN
197,ANANTHA KUMAR N,IND,74,73.82,IND,Usilampatti,Madurai,South,GEN
198,A.MAHARAJAN,DMK,93541,74.85,DMK,Andipatti,Theni,South,GEN
198,A.LOGIRAJAN,AIADMK,85003,74.85,AIADMK,Andipatti,Theni,South,GEN
198,R.JEYAKUMAR,AMMK,11896,74.85,AMMK,Andipatti,Theni,South,GEN
198,JEYAKUMAR,NTK,11216,74.85,NTK,Andipatti,Theni,South,GEN
198,S.GUNASEKARAN,MNM,3010,74.85,MNM,Andipatti,Theni,South,GEN
198,None Of The Above,NOTA,1333,74.85,NOTA,Andipatti,Theni,South,GEN
198,C.KANIVEL,Anaithu Makkal Puratchi Katchi,650,74.85,Anaithu Makkal Puratchi Katchi,Andipatti,Theni,South,GEN
198,VELMANI,IND,572,74.85,IND,Andipatti,Theni,South,GEN
198,M.RAGHUNATHAN,IND,457,74.85,IND,Andipatti,Theni,South,GEN
198,S.KAMATCHI,BSP,392,74.85,BSP,Andipatti,Theni,South,GEN
198,P.PANDIDURAI,IND,227,74.85,IND,Andipatti,Theni,South,GEN
198,P.PANIVURAJA,IND,156,74.85,IND,Andipatti,Theni,South,GEN
198,MARIYAMMAL,IND,149,74.85,IND,Andipatti,Theni,South,GEN
198,V.JEYAKODI,IND,145,74.85,IND,Andipatti,Theni,South,GEN
198,BALAMURUGAN,National Democratic Party of South India,127,74.85,National Democratic Party of South India,Andipatti,Theni,South,GEN
198,M.EASWARAN,IND,127,74.85,IND,Andipatti,Theni,South,GEN
198,S.GOVINDHARAJ,All India MGR Makkal Munnetra Kazhagam,115,74.85,All India MGR Makkal Munnetra Kazhagam,Andipatti,Theni,South,GEN
198,A.VELUCHAMY,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,115,74.85,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,Andipatti,Theni,South,GEN
198,M.DIVAKAR,IND,115,74.85,IND,Andipatti,Theni,South,GEN
198,M.KUMARAN,My India Party,109,74.85,My India Party,Andipatti,Theni,South,GEN
198,K.KASENDRAN @ GAJENDRAN,IND,85,74.85,IND,Andipatti,Theni,South,GEN
199,K.S.SARAVANAKUMAAR,DMK,92251,69.94,DMK,Periyakulam,Theni,South,SC
199,M Murugan,AIADMK,70930,69.94,AIADMK,Periyakulam,Theni,South,SC
199,Dr.K.Kathirkamu,AMMK,16424,69.94,AMMK,Periyakulam,Theni,South,SC
199,Vimala,NTK,11794,69.94,NTK,Periyakulam,Theni,South,SC
199,S.PANDIYARAJAN,MNM,5680,69.94,MNM,Periyakulam,Theni,South,SC
199,None Of The Above,NOTA,2451,69.94,NOTA,Periyakulam,Theni,South,SC
199,MADHU BHARATHI,IND,628,69.94,IND,Periyakulam,Theni,South,SC
199,MURUGAN,IND,339,69.94,IND,Periyakulam,Theni,South,SC
